EUCUMBENE_ABOVE,SNOWY
EUCUMBENE_BELOW,SNOWY
MITTA_ABOVE,U_MURRAY
MITTA_BELOW,U_MURRAY
OVENS,U_MURRAY
SEVERN_ABOVE,BORDER
SEVERN_BELOW,BORDER
SNOWY,SNOWY
TENTERFIELD,BORDER
THREDBO,SNOWY
